area_code,area_name,area_unit,dimension,dimension_value,population_base,population
E06000049,Cheshire East,Local Authority,ethnicity,Mixed or multiple ethnic groups,asc_eligible,743
E06000049,Cheshire East,Local Authority,ethnicity,Mixed or multiple ethnic groups,published,3371
E06000049,Cheshire East,Local Authority,ethnicity,Other ethnic group,asc_eligible,392
E06000049,Cheshire East,Local Authority,ethnicity,Other ethnic group,published,2510
E06000049,Cheshire East,Local Authority,ethnicity,White,asc_eligible,121045
E06000049,Cheshire East,Local Authority,ethnicity,White,published,305277
E06000049,Cheshire East,Local Authority,gender,All,published,338257
E06000049,Cheshire East,Local Authority,gender,Female,published,174801
E06000049,Cheshire East,Local Authority,gender,Male,published,163456
E06000050,Cheshire West and Chester,Local Authority,age_group,18 to 24,published,27050
E06000050,Cheshire West and Chester,Local Authority,age_group,18 to 64,asc_eligible,35424
E06000050,Cheshire West and Chester,Local Authority,age_group,18 to 64,published,219804
E06000050,Cheshire West and Chester,Local Authority,age_group,25 to 44,published,94540
E06000050,Cheshire West and Chester,Local Authority,age_group,45 to 64,published,98214
E06000050,Cheshire West and Chester,Local Authority,age_group,65 and above,asc_eligible,75748
E06000050,Cheshire West and Chester,Local Authority,age_group,65 and above,published,80283
E06000050,Cheshire West and Chester,Local Authority,age_group,65 to 74,published,39819
E06000050,Cheshire West and Chester,Local Authority,age_group,75 to 84,published,29728
E06000050,Cheshire West and Chester,Local Authority,age_group,85 and above,published,10736
E06000050,Cheshire West and Chester,Local Authority,age_group,All,asc_eligible,111172
E06000050,Cheshire West and Chester,Local Authority,age_group,All,published,300087
E06000050,Cheshire West and Chester,Local Authority,ethnicity,All,asc_eligible,111172
E06000050,Cheshire West and Chester,Local Authority,ethnicity,All,published,287622
E06000050,Cheshire West and Chester,Local Authority,ethnicity,Asian or Asian British,asc_eligible,815
E06000050,Cheshire West and Chester,Local Authority,ethnicity,Asian or Asian British,published,5497
E06000050,Cheshire West and Chester,Local Authority,ethnicity,"Black, Black British, Caribbean or African",asc_eligible,199
E06000050,Cheshire West and Chester,Local Authority,ethnicity,"Black, Black British, Caribbean or African",published,1647
E06000050,Cheshire West and Chester,Local Authority,ethnicity,Mixed or multiple ethnic groups,asc_eligible,634
E06000050,Cheshire West and Chester,Local Authority,ethnicity,Mixed or multiple ethnic groups,published,2725
E06000050,Cheshire West and Chester,Local Authority,ethnicity,Other ethnic group,asc_eligible,241
E06000050,Cheshire West and Chester,Local Authority,ethnicity,Other ethnic group,published,1671
E06000050,Cheshire West and Chester,Local Authority,ethnicity,White,asc_eligible,109283
E06000050,Cheshire West and Chester,Local Authority,ethnicity,White,published,276082
E06000050,Cheshire West and Chester,Local Authority,gender,All,published,300087
E06000050,Cheshire West and Chester,Local Authority,gender,Female,published,154970
E06000050,Cheshire West and Chester,Local Authority,gender,Male,published,145117
E06000051,Shropshire,Local Authority,age_group,18 to 24,published,20402
E06000051,Shropshire,Local Authority,age_group,18 to 64,asc_eligible,29310
E06000051,Shropshire,Local Authority,age_group,18 to 64,published,184506
E06000051,Shropshire,Local Authority,age_group,25 to 44,published,72492
E06000051,Shropshire,Local Authority,age_group,45 to 64,published,91612
E06000051,Shropshire,Local Authority,age_group,65 and above,asc_eligible,82090
E06000051,Shropshire,Local Authority,age_group,65 and above,published,87796
E06000051,Shropshire,Local Authority,age_group,65 to 74,published,42433
E06000051,Shropshire,Local Authority,age_group,75 to 84,published,33233
E06000051,Shropshire,Local Authority,age_group,85 and above,published,12130
E06000051,Shropshire,Local Authority,age_group,All,asc_eligible,111400
E06000051,Shropshire,Local Authority,age_group,All,published,272302
E06000051,Shropshire,Local Authority,ethnicity,All,asc_eligible,111400
E06000051,Shropshire,Local Authority,ethnicity,All,published,264943
E06000051,Shropshire,Local Authority,ethnicity,Asian or Asian British,asc_eligible,505
E06000051,Shropshire,Local Authority,ethnicity,Asian or Asian British,published,3320
E06000051,Shropshire,Local Authority,ethnicity,"Black, Black British, Caribbean or African",asc_eligible,145
E06000051,Shropshire,Local Authority,ethnicity,"Black, Black British, Caribbean or African",published,855
E06000051,Shropshire,Local Authority,ethnicity,Mixed or multiple ethnic groups,asc_eligible,552
E06000051,Shropshire,Local Authority,ethnicity,Mixed or multiple ethnic groups,published,2030
E06000051,Shropshire,Local Authority,ethnicity,Other ethnic group,asc_eligible,180
E06000051,Shropshire,Local Authority,ethnicity,Other ethnic group,published,1139
E06000051,Shropshire,Local Authority,ethnicity,White,asc_eligible,110018
E06000051,Shropshire,Local Authority,ethnicity,White,published,257599
E06000051,Shropshire,Local Authority,gender,All,published,272302
E06000051,Shropshire,Local Authority,gender,Female,published,139479
E06000051,Shropshire,Local Authority,gender,Male,published,132823
E06000052,Cornwall,Local Authority,age_group,18 to 24,published,40417
E06000052,Cornwall,Local Authority,age_group,18 to 64,asc_eligible,62667
E06000052,Cornwall,Local Authority,age_group,18 to 64,published,325897
E06000052,Cornwall,Local Authority,age_group,25 to 44,published,126717
E06000052,Cornwall,Local Authority,age_group,45 to 64,published,158763
E06000052,Cornwall,Local Authority,age_group,65 and above,asc_eligible,144142
E06000052,Cornwall,Local Authority,age_group,65 and above,published,151606
E06000052,Cornwall,Local Authority,age_group,65 to 74,published,75165
E06000052,Cornwall,Local Authority,age_group,75 to 84,published,57323
E06000052,Cornwall,Local Authority,age_group,85 and above,published,19118
E06000052,Cornwall,Local Authority,age_group,All,asc_eligible,206809
E06000052,Cornwall,Local Authority,age_group,All,published,477503
E06000052,Cornwall,Local Authority,ethnicity,All,asc_eligible,206809
E06000052,Cornwall,Local Authority,ethnicity,All,published,465535
E06000052,Cornwall,Local Authority,ethnicity,Asian or Asian British,asc_eligible,579
E06000052,Cornwall,Local Authority,ethnicity,Asian or Asian British,published,3352
E06000052,Cornwall,Local Authority,ethnicity,"Black, Black British, Caribbean or African",asc_eligible,198
E06000052,Cornwall,Local Authority,ethnicity,"Black, Black British, Caribbean or African",published,944
E06000052,Cornwall,Local Authority,ethnicity,Mixed or multiple ethnic groups,asc_eligible,1195
E06000052,Cornwall,Local Authority,ethnicity,Mixed or multiple ethnic groups,published,3876
E06000052,Cornwall,Local Authority,ethnicity,Other ethnic group,asc_eligible,1568
E06000052,Cornwall,Local Authority,ethnicity,Other ethnic group,published,4535
E06000052,Cornwall,Local Authority,ethnicity,White,asc_eligible,203269
E06000052,Cornwall,Local Authority,ethnicity,White,published,452828
E06000052,Cornwall,Local Authority,gender,All,published,477503
E06000052,Cornwall,Local Authority,gender,Female,published,248824
E06000052,Cornwall,Local Authority,gender,Male,published,228679
E06000053,Isles of Scilly,Local Authority,age_group,18 to 24,published,248
E06000053,Isles of Scilly,Local Authority,age_group,18 to 64,asc_eligible,102
E06000053,Isles of Scilly,Local Authority,age_group,18 to 64,published,1451
E06000053,Isles of Scilly,Local Authority,age_group,25 to 44,published,581
E06000053,Isles of Scilly,Local Authority,age_group,45 to 64,published,622
E06000053,Isles of Scilly,Local Authority,age_group,65 and above,asc_eligible,579
E06000053,Isles of Scilly,Local Authority,age_group,65 and above,published,596
E06000053,Isles of Scilly,Local Authority,age_group,65 to 74,published,242
E06000053,Isles of Scilly,Local Authority,age_group,75 to 84,published,255
E06000053,Isles of Scilly,Local Authority,age_group,85 and above,published,99
E06000053,Isles of Scilly,Local Authority,age_group,All,asc_eligible,681
E06000053,Isles of Scilly,Local Authority,age_group,All,published,2047
E06000053,Isles of Scilly,Local Authority,ethnicity,All,asc_eligible,681
E06000053,Isles of Scilly,Local Authority,ethnicity,All,published,1722
E06000053,Isles of Scilly,Local Authority,ethnicity,Asian or Asian British,asc_eligible,1
E06000053,Isles of Scilly,Local Authority,ethnicity,Asian or Asian British,published,6
E06000053,Isles of Scilly,Local Authority,ethnicity,"Black, Black British, Caribbean or African",asc_eligible,1
E06000053,Isles of Scilly,Local Authority,ethnicity,"Black, Black British, Caribbean or African",published,4
E06000053,Isles of Scilly,Local Authority,ethnicity,Mixed or multiple ethnic groups,asc_eligible,2
E06000053,Isles of Scilly,Local Authority,ethnicity,Mixed or multiple ethnic groups,published,12
E06000053,Isles of Scilly,Local Authority,ethnicity,Other ethnic group,asc_eligible,4
E06000053,Isles of Scilly,Local Authority,ethnicity,Other ethnic group,published,14
E06000053,Isles of Scilly,Local Authority,ethnicity,White,asc_eligible,673
E06000053,Isles of Scilly,Local Authority,ethnicity,White,published,1686
E06000053,Isles of Scilly,Local Authority,gender,All,published,2047
E06000053,Isles of Scilly,Local Authority,gender,Female,published,1026
E06000053,Isles of Scilly,Local Authority,gender,Male,published,1021
E06000054,Wiltshire,Local Authority,age_group,18 to 24,published,33522
E06000054,Wiltshire,Local Authority,age_group,18 to 64,asc_eligible,45152
E06000054,Wiltshire,Local Authority,age_group,18 to 64,published,299348
E06000054,Wiltshire,Local Authority,age_group,25 to 44,published,125314
E06000054,Wiltshire,Local Authority,age_group,45 to 64,published,140512
E06000054,Wiltshire,Local Authority,age_group,65 and above,asc_eligible,111526
E06000054,Wiltshire,Local Authority,age_group,65 and above,published,120151
E06000054,Wiltshire,Local Authority,age_group,65 to 74,published,58485
E06000054,Wiltshire,Local Authority,age_group,75 to 84,published,44873
E06000054,Wiltshire,Local Authority,age_group,85 and above,published,16793
E06000054,Wiltshire,Local Authority,age_group,All,asc_eligible,156678
E06000054,Wiltshire,Local Authority,age_group,All,published,419499
E06000054,Wiltshire,Local Authority,ethnicity,All,asc_eligible,156678
E06000054,Wiltshire,Local Authority,ethnicity,All,published,407039
E06000054,Wiltshire,Local Authority,ethnicity,Asian or Asian British,asc_eligible,1094
E06000054,Wiltshire,Local Authority,ethnicity,Asian or Asian British,published,8142
E06000054,Wiltshire,Local Authority,ethnicity,"Black, Black British, Caribbean or African",asc_eligible,551
E06000054,Wiltshire,Local Authority,ethnicity,"Black, Black British, Caribbean or African",published,4029
E06000054,Wiltshire,Local Authority,ethnicity,Mixed or multiple ethnic groups,asc_eligible,1021
E06000054,Wiltshire,Local Authority,ethnicity,Mixed or multiple ethnic groups,published,4403
E06000054,Wiltshire,Local Authority,ethnicity,Other ethnic group,asc_eligible,434
E06000054,Wiltshire,Local Authority,ethnicity,Other ethnic group,published,2703
E06000054,Wiltshire,Local Authority,ethnicity,White,asc_eligible,153578
E06000054,Wiltshire,Local Authority,ethnicity,White,published,387762
E06000054,Wiltshire,Local Authority,gender,All,published,419499
E06000054,Wiltshire,Local Authority,gender,Female,published,214671
E06000054,Wiltshire,Local Authority,gender,Male,published,204828
E06000055,Bedford,Local Authority,age_group,18 to 24,published,13547
E06000055,Bedford,Local Authority,age_group,18 to 64,asc_eligible,16212
E06000055,Bedford,Local Authority,age_group,18 to 64,published,117104
E06000055,Bedford,Local Authority,age_group,25 to 44,published,54590
E06000055,Bedford,Local Authority,age_group,45 to 64,published,48967
E06000055,Bedford,Local Authority,age_group,65 and above,asc_eligible,31023
E06000055,Bedford,Local Authority,age_group,65 and above,published,33389
E06000055,Bedford,Local Authority,age_group,65 to 74,published,16800
E06000055,Bedford,Local Authority,age_group,75 to 84,published,11853
E06000055,Bedford,Local Authority,age_group,85 and above,published,4736
E06000055,Bedford,Local Authority,age_group,All,asc_eligible,47235
E06000055,Bedford,Local Authority,age_group,All,published,150493
E06000055,Bedford,Local Authority,ethnicity,All,asc_eligible,47235
E06000055,Bedford,Local Authority,ethnicity,All,published,143669
E06000055,Bedford,Local Authority,ethnicity,Asian or Asian British,asc_eligible,3401
E06000055,Bedford,Local Authority,ethnicity,Asian or Asian British,published,16732
E06000055,Bedford,Local Authority,ethnicity,"Black, Black British, Caribbean or African",asc_eligible,1393
E06000055,Bedford,Local Authority,ethnicity,"Black, Black British, Caribbean or African",published,7169
E06000055,Bedford,Local Authority,ethnicity,Mixed or multiple ethnic groups,asc_eligible,786
E06000055,Bedford,Local Authority,ethnicity,Mixed or multiple ethnic groups,published,3789
E06000055,Bedford,Local Authority,ethnicity,Other ethnic group,asc_eligible,503
E06000055,Bedford,Local Authority,ethnicity,Other ethnic group,published,2495
E06000055,Bedford,Local Authority,ethnicity,White,asc_eligible,41152
E06000055,Bedford,Local Authority,ethnicity,White,published,113484
E06000055,Bedford,Local Authority,gender,All,published,150493
E06000055,Bedford,Local Authority,gender,Female,published,77625
E06000055,Bedford,Local Authority,gender,Male,published,72868
E06000056,Central Bedfordshire,Local Authority,age_group,18 to 24,published,19443
